x1,x2,label
-1.6303527428254352,-4.839381350189939,1
4.995439187190943,2.8217126309124616,1
-0.94248831384939,-3.7561716875867566,1
-2.795115653108936,2.9754736053719943,1
2.6248288447555304,1.159119156767212,1
0.42471003462656043,3.4327809093640234,1
-3.5039855047304744,-4.024856743591025,1
-1.1931031883913423,0.5898063409977405,1
-0.8553028446065669,0.010878802621970607,1
2.5382970056921863,2.0619318296335862,1
-4.793286311080955,0.34290551893675847,1
-2.309803532016895,0.4073456713310417,1
0.17596301315522034,-0.704040564239353,1
-2.3115325754715665,-1.9116557599265915,1
1.2843404741899889,-0.1773563874780777,1
-0.18132520725383383,-3.815076412315994,1
-1.3828974514041938,4.615133389830849,1
4.492086268705123,2.144107636265983,1
1.3215949918645737,4.524671166878468,1
-3.7005862773205878,-2.7327261767003677,1
0.6009169744339546,3.7934102017652798,1
2.8073185320090097,3.087899845635384,1
2.0848969749279735,1.7715241245767368,1
-3.279107707047406,1.250291860852057,1
4.724199990401033,-1.8345033473213004,1
-0.5118635425339404,3.164107849650307,1
-3.4097499625973873,0.015154614797338262,1
-3.198042458718521,-4.291084241087146,1
-4.017650078109195,-1.8713683914487,1
3.035181084349343,4.352970985453275,1
-3.7796950567815135,3.5068026060484634,1
-3.7487474285825306,4.819056980765392,1
3.5047161476083772,1.2799338260409812,1
-1.553959155524404,-2.52489926859588,1
-4.691420956919275,-3.3718495032313625,1
-4.481047004815891,-3.130855593915384,1
-3.5782955329610444,-4.802043416527456,1
-2.8660665202431046,-1.0931788901406083,1
1.6514619423840537,-3.085723195004575,1
-3.4267371999817176,-0.8834453954329753,1
-3.81125608822928,4.349944318387655,1
2.6471914147627915,-0.6945979049281004,1
1.7105528385991438,3.779844969848348,1
-0.6467577854476385,1.0550476661587647,1
0.49309771480103937,-2.528684453386081,1
-1.880159796735815,-1.441452407407886,1
-0.1749957976463934,-4.160804641785706,1
0.06672648982745777,-1.665374064039895,1
-1.127627288219041,1.7754094550353408,1
4.065722106721628,-4.278889070705648,1
-25.0,-30.0,0
30.0,-20.0,0
20.0,20.0,0
-30.0,25.0,0
